ugyfel,number_of_visits,min_date_diff,avg_date_diff,max_date_diff
18098,13,0,23.2,62
19571,16,0,23.2,80
10360,13,1,23.2,61
18299,16,2,23.2,70
4834,16,0,23.2,60
19710,14,1,23.2,95
292,16,0,23.2,81
9471,16,1,23.2,111
11350,16,3,23.2,77
13698,16,0,23.2,60
2083,16,1,23.2,135
3258,15,0,23.2,165
11057,13,1,23.2,58
19683,15,0,23.2,52
12178,14,2,23.2,66
16260,14,1,23.2,55
11745,16,4,23.2,81
12427,16,5,23.2,77
7308,14,2,23.2,100
1348,14,1,23.2,60
2832,13,0,23.2,66
2013,15,1,23.2,56
19269,15,1,23.2,86
4902,16,4,23.2,58
3716,14,0,23.2,66
15352,16,2,23.2,80
5343,16,0,23.2,62
16197,16,0,23.2,86
2490,16,1,23.2,133
13599,15,1,23.2,94
6542,16,0,23.2,83
5508,13,9,23.2,51
9325,15,1,23.2,75
10933,16,2,23.2,90
13898,11,2,23.2,63
2127,11,0,23.2,76
16916,16,2,23.2,57
6206,15,4,23.2,81
11630,16,1,23.2,66
9140,15,1,23.2,90
5315,16,0,23.2,89
4976,15,1,23.2,45
13076,15,2,23.2,68
4543,16,0,23.2,49
2955,13,0,23.2,71
6074,16,1,23.2,101
11292,15,2,23.2,69
454,13,0,23.2,69
17220,14,1,23.2,75
16720,15,2,23.2,71
16224,17,1,23.2,99
8150,14,1,23.2,80
4494,16,0,23.2,63
9481,16,4,23.2,52
3663,15,4,23.2,68
5459,13,1,23.2,71
6322,16,0,23.2,106
1021,13,2,23.2,60
13575,14,3,23.2,69
13479,16,1,23.2,68
7978,14,3,23.2,69
16303,13,0,23.2,104
5305,13,2,23.2,83
18494,13,2,23.2,66
13230,15,1,23.2,92
19386,13,0,23.2,108
9897,15,0,23.2,56
5419,16,2,23.2,76
16682,13,0,23.2,66
15813,16,2,23.2,76
4105,16,3,23.3,62
10580,16,1,23.3,90
8109,16,3,23.3,75
15211,14,1,23.3,58
13608,15,0,23.3,99
19100,15,1,23.3,47
14893,15,0,23.3,58
8351,16,1,23.3,142
7885,15,0,23.3,90
1668,16,1,23.3,136
7487,16,6,23.3,53
8957,16,1,23.3,83
14388,14,1,23.3,84
4871,15,5,23.3,76
19873,16,0,23.3,67
11941,15,1,23.3,73
19337,15,3,23.3,61
841,16,1,23.3,97
16449,15,3,23.3,79
8822,15,4,23.3,59
17267,15,0,23.3,70
7927,16,0,23.3,75
17402,16,1,23.3,62
8080,12,1,23.3,63
17209,16,0,23.3,139
15825,15,4,23.3,70
19926,14,5,23.3,60
14665,16,0,23.3,60
17442,15,0,23.3,115
4389,16,1,23.3,55
5204,16,1,23.3,64
10741,15,5,23.3,69
13474,16,2,23.3,91
3120,14,0,23.3,78
4102,15,3,23.3,123
12109,15,1,23.3,66
19642,15,1,23.3,58
6185,12,2,23.3,55
12118,15,1,23.3,66
13485,15,1,23.3,68
12590,9,1,23.3,59
2766,13,3,23.3,83
7390,15,2,23.3,73
10288,14,1,23.3,62
4099,10,1,23.3,70
12858,16,0,23.3,44
7392,15,1,23.3,86
1280,16,0,23.3,77
18215,15,2,23.3,58
13494,16,0,23.3,70
9684,16,6,23.3,99
19618,15,1,23.3,66
14929,16,0,23.3,60
12142,16,2,23.3,67
8817,16,6,23.3,65
15806,15,1,23.3,100
7097,15,1,23.3,56
10400,15,0,23.3,64
13836,14,0,23.3,68
13516,13,7,23.3,51
8466,15,3,23.3,73
16275,16,3,23.3,65
13035,14,1,23.3,81
8044,16,4,23.3,88
13568,15,3,23.3,104
19255,13,4,23.3,53
17326,16,1,23.3,117
2751,16,2,23.3,66
15793,16,0,23.3,63
11245,15,1,23.3,61
8476,15,1,23.3,57
8023,12,0,23.3,65
16697,16,1,23.3,112
11875,16,2,23.3,68
89,16,0,23.3,197
8635,16,2,23.3,87
9962,15,2,23.3,85
15369,12,3,23.3,66
2363,16,0,23.3,88
18947,16,0,23.3,75
8204,16,1,23.3,61
6892,16,2,23.3,93
13359,15,3,23.3,58
18580,16,1,23.3,66
12714,15,1,23.3,92
18054,16,0,23.3,69
3747,15,0,23.3,100
12493,15,1,23.3,72
13689,11,2,23.3,59
6213,15,1,23.3,61
6316,13,0,23.3,73
16192,15,3,23.3,73
9208,16,1,23.3,63
2814,14,0,23.3,51
4653,16,1,23.3,83
17716,16,1,23.3,55
1327,16,0,23.3,116
6162,14,0,23.3,127
7541,16,0,23.3,66
15660,15,2,23.3,127
2905,16,4,23.3,68
18943,12,1,23.3,64
11508,16,2,23.3,67
12959,12,3,23.3,72
3955,15,2,23.3,68
13675,15,0,23.3,96
17598,16,2,23.3,58
17053,16,3,23.3,67
16420,14,3,23.3,48
9494,16,2,23.3,74
14584,15,2,23.3,64
1285,14,1,23.3,72
5439,14,3,23.3,65
5069,16,1,23.3,100
5268,15,0,23.3,58
16718,14,1,23.3,112
10637,15,0,23.3,71
12812,15,1,23.3,68
19840,14,0,23.3,63
8968,16,0,23.3,74
11844,16,1,23.3,118
6932,16,2,23.3,71
7823,12,5,23.3,65
17194,16,3,23.3,89
3662,16,0,23.3,75
3964,16,1,23.3,77
2726,16,3,23.3,82
4884,15,0,23.3,81
16143,15,3,23.3,65
8144,15,2,23.3,75
631,16,1,23.3,87
13270,12,3,23.3,55
19015,15,0,23.3,96
9623,16,3,23.3,114
1102,15,1,23.3,69
13724,16,0,23.3,58
9442,15,0,23.3,73
14886,13,0,23.3,56
5985,15,2,23.3,48
3917,15,3,23.3,76
12473,12,1,23.3,70
482,15,1,23.3,64
3236,12,4,23.4,69
1290,16,8,23.4,60
15631,14,0,23.4,59
16184,16,1,23.4,108
7596,15,1,23.4,101
18453,16,1,23.4,66
9306,14,0,23.4,58
15139,16,0,23.4,66
11876,14,2,23.4,60
9174,14,5,23.4,84
1353,16,0,23.4,51
9593,16,0,23.4,164
7785,14,1,23.4,96
3746,10,2,23.4,65
9307,16,0,23.4,66
14846,16,0,23.4,56
16427,16,3,23.4,81
16543,15,0,23.4,98
10659,16,1,23.4,80
11064,14,2,23.4,113
6023,16,2,23.4,101
175,16,1,23.4,61
13389,15,3,23.4,83
12358,15,0,23.4,76
18675,10,0,23.4,83
5872,14,1,23.4,65
18979,15,5,23.4,42
6036,16,2,23.4,73
4641,14,4,23.4,87
12293,12,1,23.4,83
5449,16,0,23.4,101
10593,15,2,23.4,52
4022,16,1,23.4,51
13102,16,0,23.4,109
11154,16,2,23.4,52
4793,14,2,23.4,66
5809,14,1,23.4,98
17271,16,0,23.4,63
7934,14,3,23.4,94
2143,16,0,23.4,82
12262,16,0,23.4,86
14302,10,2,23.4,63
10466,14,1,23.4,77
13487,16,0,23.4,101
16441,14,1,23.4,50
7446,15,1,23.4,73
15305,15,0,23.4,67
4621,16,1,23.4,81
10411,14,3,23.4,76
10036,16,1,23.4,78
15045,16,1,23.4,100
10395,13,0,23.4,60
4554,16,2,23.4,70
9407,12,0,23.4,75
5046,16,1,23.4,79
677,16,1,23.4,107
678,14,1,23.4,101
10382,15,1,23.4,151
8913,16,0,23.4,76
16100,14,0,23.4,80
110,13,1,23.4,83
14824,15,1,23.4,144
14925,15,3,23.4,68
5713,14,1,23.4,68
9254,14,1,23.4,63
18370,16,3,23.4,69
11755,16,1,23.4,107
12217,15,1,23.4,53
19984,16,1,23.4,77
14783,16,3,23.4,63
19959,14,1,23.4,66
12912,13,1,23.4,70
689,16,0,23.4,74
3134,15,0,23.4,89
3450,15,0,23.4,78
18750,15,0,23.4,56
15407,16,4,23.4,69
5677,16,1,23.4,84
9836,14,3,23.4,69
7355,13,0,23.4,82
10212,14,0,23.4,68
2952,14,2,23.4,131
3427,16,1,23.4,87
16236,16,0,23.4,71
2349,15,2,23.4,58
2538,16,1,23.4,64
2467,16,0,23.4,60
16709,16,1,23.4,91
4297,15,1,23.4,106
8190,16,0,23.4,70
11440,16,3,23.4,83
1599,14,0,23.4,100
9775,15,3,23.4,74
3893,9,3,23.4,72
5620,15,1,23.4,82
12276,16,0,23.4,92
17459,15,2,23.4,86
1593,15,2,23.4,67
4032,14,3,23.4,46
6243,14,1,23.4,105
7279,8,1,23.4,104
15357,14,3,23.4,83
16628,16,2,23.4,90
19161,13,0,23.4,57
11945,16,1,23.4,76
15980,16,0,23.4,78
153,16,0,23.4,66
8971,16,2,23.4,66
19986,16,2,23.4,106
588,15,3,23.4,77
5944,16,1,23.4,65
3674,15,0,23.4,84
18176,16,2,23.4,112
13295,16,1,23.4,65
6175,13,1,23.4,50
14775,13,1,23.4,81
9559,14,2,23.4,58
13369,16,1,23.5,101
1637,14,1,23.5,58
11969,15,5,23.5,99
19704,16,3,23.5,66
183,15,3,23.5,45
18619,16,0,23.5,81
1288,16,3,23.5,72
18945,15,2,23.5,56
13322,16,0,23.5,102
15845,15,2,23.5,57
1275,12,0,23.5,59
7710,14,1,23.5,69
15400,15,3,23.5,103
9339,16,2,23.5,54
19431,14,7,23.5,45
6013,15,3,23.5,68
5510,15,1,23.5,101
4067,16,1,23.5,88
18154,16,0,23.5,55
894,13,0,23.5,75
14319,10,1,23.5,66
6110,15,0,23.5,132
4281,15,1,23.5,68
16120,13,1,23.5,89
18105,15,0,23.5,78
10052,15,4,23.5,67
4141,12,4,23.5,64
11076,15,2,23.5,48
12933,15,0,23.5,83
1970,15,2,23.5,111
17255,16,1,23.5,69
15644,13,2,23.5,85
18100,15,1,23.5,87
7106,16,0,23.5,70
15642,14,4,23.5,47
5246,11,2,23.5,69
7126,15,1,23.5,62
2510,14,4,23.5,75
17645,14,1,23.5,76
8582,15,1,23.5,86
14409,14,3,23.5,78
17522,16,2,23.5,94
14666,15,2,23.5,97
11336,15,1,23.5,68
3009,13,6,23.5,42
15038,16,1,23.5,94
9526,13,2,23.5,73
10134,15,3,23.5,66
18506,15,1,23.5,67
15636,13,1,23.5,113
3762,16,1,23.5,62
7694,15,3,23.5,81
7809,16,2,23.5,75
4768,14,0,23.5,87
19178,15,1,23.5,61
8014,16,3,23.5,76
19691,15,2,23.5,75
16087,14,1,23.5,96
14932,16,2,23.5,61
10383,16,1,23.5,66
14069,15,0,23.5,97
6583,14,1,23.5,137
19590,15,1,23.5,56
11819,15,0,23.5,67
10663,16,6,23.5,66
3490,15,5,23.5,54
17353,16,4,23.5,67
8002,16,2,23.5,104
4418,13,1,23.5,76
6220,16,2,23.5,90
19685,16,0,23.5,63
1124,15,1,23.5,87
2868,15,2,23.5,63
16704,15,0,23.5,72
2399,15,1,23.5,72
15380,16,4,23.5,61
3300,15,0,23.5,109
1257,15,1,23.5,100
7402,16,2,23.5,74
12411,16,1,23.5,126
4277,13,1,23.5,80
7019,15,3,23.5,95
10672,11,0,23.5,70
9326,15,2,23.5,58
7000,14,0,23.5,76
397,16,1,23.5,88
19742,16,3,23.5,79
16793,14,1,23.5,78
7065,15,1,23.5,55
5804,14,0,23.5,55
9715,11,5,23.5,65
1640,15,1,23.5,68
4721,15,0,23.5,68
438,15,1,23.5,78
9363,15,1,23.5,95
9345,16,0,23.5,95
2430,16,1,23.5,89
10622,15,2,23.5,87
15479,15,5,23.5,77
7612,15,3,23.5,82
7968,15,2,23.5,65
2655,16,1,23.5,68
13756,15,1,23.5,67
13853,15,4,23.5,47
5068,13,4,23.5,100
15406,13,0,23.5,57
16157,15,0,23.5,61
12161,14,0,23.6,91
5742,14,0,23.6,60
12220,16,0,23.6,121
9335,13,2,23.6,58
1482,13,0,23.6,72
16054,15,0,23.6,63
5467,14,2,23.6,50
871,16,0,23.6,88
18850,14,3,23.6,71
9247,16,1,23.6,151
1711,16,0,23.6,137
6086,16,5,23.6,43
2198,16,1,23.6,56
16213,11,4,23.6,73
13714,16,0,23.6,81
18300,14,9,23.6,53
15434,16,1,23.6,83
7750,16,1,23.6,67
17929,15,5,23.6,55
7244,16,1,23.6,144
6749,15,0,23.6,92
17940,15,2,23.6,70
12896,14,1,23.6,73
931,16,2,23.6,106
5400,16,1,23.6,67
6065,16,0,23.6,140
11557,16,0,23.6,67
13271,16,1,23.6,76
740,16,1,23.6,75
17277,15,0,23.6,65
15421,16,1,23.6,53
10494,16,1,23.6,75
16666,16,7,23.6,69
10513,14,2,23.6,65
14303,15,0,23.6,71
19907,13,3,23.6,60
464,16,0,23.6,63
9657,14,1,23.6,86
5078,14,3,23.6,65
4777,16,1,23.6,45
10549,14,1,23.6,117
15575,16,2,23.6,92
7,16,4,23.6,110
12063,14,0,23.6,65
18474,16,0,23.6,128
9432,13,0,23.6,84
19966,16,4,23.6,68
1438,15,1,23.6,80
1031,16,3,23.6,88
3582,16,0,23.6,81
15170,16,5,23.6,69
17972,16,0,23.6,75
12913,16,0,23.6,59
5173,16,0,23.6,93
9184,16,1,23.6,73
17086,14,2,23.6,52
10802,16,4,23.6,81
14748,14,1,23.6,62
4542,14,1,23.6,76
4638,9,2,23.6,77
2932,14,1,23.6,120
14985,16,1,23.6,85
19290,13,1,23.6,55
3436,14,4,23.6,71
8133,15,4,23.6,71
18977,16,0,23.6,99
13398,16,0,23.6,65
18062,16,1,23.6,122
6642,16,0,23.6,49
8706,16,0,23.6,68
17089,15,3,23.6,77
7329,16,0,23.6,110
16033,16,0,23.6,67
11540,14,1,23.6,70
8226,16,0,23.6,67
7820,12,1,23.6,58
615,13,1,23.6,43
2935,16,0,23.6,57
8335,16,0,23.6,58
15349,16,1,23.6,108
16147,14,0,23.6,134
11402,13,1,23.6,56
2329,16,1,23.6,95
7523,14,1,23.6,75
10650,16,1,23.6,86
5564,16,1,23.6,118
290,13,0,23.6,61
4900,16,1,23.6,71
13985,14,5,23.6,72
16539,13,2,23.6,108
17075,14,2,23.6,77
18904,16,1,23.6,59
10662,16,1,23.6,98
7629,14,1,23.6,114
11850,14,1,23.6,68
11707,16,1,23.6,93
16151,16,1,23.6,70
11429,14,0,23.6,77
4979,14,0,23.6,66
4753,14,0,23.6,95
18715,16,1,23.6,39
15183,13,1,23.6,80
18288,15,2,23.6,91
12195,14,1,23.6,45
18457,16,1,23.6,60
16241,16,2,23.6,63
9503,16,1,23.6,80
9934,15,1,23.6,53
12015,14,1,23.6,60
11032,12,3,23.6,54
547,15,2,23.6,75
7733,16,1,23.6,66
17919,12,1,23.6,65
2632,13,0,23.6,62
17391,11,0,23.6,104
19000,12,1,23.6,56
4472,14,2,23.6,111
17462,11,1,23.6,72
15314,14,2,23.6,68
12343,15,3,23.6,70
2374,16,1,23.6,65
18491,13,1,23.6,62
12251,16,1,23.6,102
5166,14,0,23.6,63
6636,13,3,23.6,46
5611,16,2,23.6,91
5397,16,2,23.6,50
14299,14,0,23.6,69
19147,15,1,23.6,63
3642,15,1,23.6,59
4416,16,1,23.6,71
19938,16,6,23.6,92
1966,16,2,23.6,89
14865,15,0,23.6,62
7421,15,0,23.6,110
17532,16,2,23.6,123
18966,15,1,23.7,54
9798,12,0,23.7,68
2408,16,1,23.7,99
15927,16,1,23.7,57
8206,16,1,23.7,69
17768,15,0,23.7,65
18576,15,3,23.7,80
8420,15,2,23.7,56
10131,15,1,23.7,84
5640,14,1,23.7,107
4410,16,1,23.7,70
15889,15,4,23.7,67
14478,16,1,23.7,90
20,14,1,23.7,79
10226,13,3,23.7,57
10231,15,1,23.7,63
8084,15,4,23.7,62
8058,16,1,23.7,78
8052,13,1,23.7,66
17992,15,0,23.7,78
8490,15,2,23.7,82
5462,16,2,23.7,52
14554,12,1,23.7,88
13459,14,2,23.7,60
2135,15,1,23.7,78
13927,16,2,23.7,63
10539,16,0,23.7,81
5154,13,1,23.7,71
18156,15,2,23.7,58
5451,16,4,23.7,95
13405,15,1,23.7,87
15682,14,6,23.7,100
41,15,0,23.7,55
19118,16,1,23.7,65
10648,16,1,23.7,74
4353,15,5,23.7,95
10676,15,1,23.7,48
7789,15,1,23.7,91
3639,12,6,23.7,46
18036,15,3,23.7,67
10756,16,0,23.7,96
2660,15,3,23.7,138
4696,15,1,23.7,76
18876,15,5,23.7,76
3689,16,0,23.7,90
18871,15,0,23.7,91
10946,15,0,23.7,95
19203,16,1,23.7,77
17791,15,1,23.7,123
6021,16,1,23.7,58
3768,15,1,23.7,67
19719,14,3,23.7,79
18440,12,3,23.7,54
6051,14,0,23.7,85
15492,13,1,23.7,80
660,16,2,23.7,75
4611,15,1,23.7,69
11224,15,1,23.7,65
17802,15,1,23.7,124
15447,15,1,23.7,68
14726,14,5,23.7,78
11254,15,1,23.7,114
8682,15,3,23.7,78
17900,12,8,23.7,44
14203,14,7,23.7,74
5362,15,7,23.7,58
12981,15,0,23.7,63
11393,16,1,23.7,80
5345,14,3,23.7,49
1605,16,2,23.7,95
1592,16,2,23.7,86
19315,15,2,23.7,82
14777,16,0,23.7,65
3932,15,2,23.7,80
12893,15,2,23.7,96
19651,14,1,23.7,84
17477,13,0,23.7,63
16511,15,0,23.7,61
1518,15,1,23.7,71
12876,16,1,23.7,61
7152,15,0,23.7,73
7148,10,1,23.7,110
11616,14,1,23.7,62
8745,15,4,23.7,84
1475,15,4,23.7,54
18317,11,0,23.7,69
17890,14,1,23.7,81
16376,16,3,23.7,46
14819,15,0,23.7,76
5186,16,1,23.7,77
17449,16,1,23.7,93
6280,15,1,23.7,74
12767,15,0,23.7,70
16392,16,0,23.7,60
2838,15,2,23.7,94
14839,15,3,23.7,62
4488,15,6,23.7,79
2847,15,1,23.7,73
2969,14,1,23.7,58
6311,14,1,23.7,69
19607,15,2,23.7,48
12739,15,2,23.7,65
9211,13,2,23.7,81
14216,14,0,23.7,55
18277,12,7,23.7,48
16464,12,2,23.7,70
12016,15,3,23.7,93
14946,15,1,23.7,92
6352,16,1,23.7,99
6521,16,3,23.7,66
12043,14,3,23.7,60
17245,13,1,23.7,82
6803,14,0,23.7,66
6748,16,0,23.7,99
17282,15,4,23.7,70
12389,13,6,23.7,87
6710,15,0,23.7,54
6421,15,1,23.7,63
2499,13,0,23.7,112
16018,14,3,23.7,78
12451,15,1,23.7,65
9903,16,1,23.7,92
15992,16,1,23.7,76
9946,16,0,23.7,111
18961,15,0,23.7,82
9964,16,1,23.7,53
9751,12,3,23.8,86
8520,16,3,23.8,74
7891,16,0,23.8,97
1659,16,1,23.8,107
18540,16,1,23.8,101
19398,14,1,23.8,84
8879,16,1,23.8,66
11562,15,0,23.8,78
18092,15,3,23.8,62
13047,15,1,23.8,95
11764,16,0,23.8,94
11926,15,1,23.8,74
15333,16,2,23.8,83
5893,12,4,23.8,84
3623,16,0,23.8,76
1708,16,0,23.8,68
14026,13,2,23.8,73
7961,14,1,23.8,66
13105,16,1,23.8,66
11581,13,2,23.8,78
2288,16,1,23.8,69
16598,16,3,23.8,81
9275,16,1,23.8,69
8795,15,2,23.8,98
6462,15,0,23.8,65
7312,14,1,23.8,79
6665,14,1,23.8,140
19346,10,3,23.8,102
17557,15,0,23.8,93
14594,16,2,23.8,65
18342,13,0,23.8,59
8838,16,1,23.8,77
10442,16,1,23.8,94
1879,15,1,23.8,64
15762,16,1,23.8,81
13686,12,1,23.8,74
10730,16,0,23.8,95
6647,15,1,23.8,69
13442,16,1,23.8,116
10167,16,0,23.8,61
8099,14,1,23.8,99
8555,14,1,23.8,69
17796,14,4,23.8,57
5160,16,1,23.8,143
16066,16,2,23.8,71
18695,16,3,23.8,53
5572,15,3,23.8,49
17959,15,1,23.8,105
9102,13,2,23.8,53
6102,12,1,23.8,75
16930,15,0,23.8,77
12989,14,1,23.8,98
2516,15,6,23.8,43
9894,16,2,23.8,62
19734,11,2,23.8,80
4866,15,0,23.8,79
14380,14,0,23.8,96
2641,13,0,23.8,66
11904,15,4,23.8,75
11718,16,1,23.8,53
744,16,1,23.8,108
8890,13,1,23.8,60
1860,14,1,23.8,55
7016,16,1,23.8,97
5168,15,3,23.8,57
11040,14,0,23.8,82
13501,16,2,23.8,73
7800,13,1,23.8,66
13172,16,1,23.8,107
11209,16,1,23.8,105
2120,16,0,23.8,52
9639,15,1,23.8,56
16614,13,2,23.8,70
6318,15,1,23.8,120
14765,12,4,23.8,78
17965,16,1,23.8,79
2195,16,1,23.8,118
19007,16,0,23.8,74
17772,16,0,23.8,66
14013,13,0,23.8,78
15180,14,0,23.8,71
9497,16,0,23.8,78
137,16,2,23.8,69
2914,16,0,23.8,100
4133,15,2,23.8,54
3460,16,1,23.8,75
6733,15,0,23.8,89
12298,16,2,23.8,127
4425,12,0,23.8,117
16183,14,1,23.8,64
6107,16,0,23.8,60
9332,16,2,23.8,79
5258,16,0,23.8,122
15778,15,0,23.8,71
1091,16,1,23.8,84
1598,16,2,23.8,97
942,16,4,23.8,83
6885,15,0,23.8,100
277,14,1,23.8,53
4283,16,0,23.8,60
2500,14,1,23.8,48
18147,15,0,23.8,70
8459,16,1,23.8,55
19056,12,1,23.8,69
13299,13,0,23.8,115
17214,15,2,23.8,67
18835,16,1,23.8,93
10820,14,0,23.8,61
23,15,3,23.8,75
5493,16,0,23.8,98
4382,15,1,23.8,87
18752,16,0,23.8,59
19963,15,2,23.8,86
5953,16,1,23.8,78
9162,15,0,23.8,86
8511,14,1,23.8,67
754,16,3,23.8,64
14050,16,1,23.8,65
13262,16,1,23.8,55
14897,14,2,23.8,88
12555,16,1,23.8,106
10301,14,3,23.8,72
8852,14,0,23.9,93
7280,14,1,23.9,75
12628,16,3,23.9,107
2455,16,2,23.9,83
13437,15,2,23.9,62
4868,15,0,23.9,99
3564,14,1,23.9,80
19302,16,3,23.9,58
8892,15,2,23.9,105
15971,10,0,23.9,112
12614,16,2,23.9,61
15105,15,2,23.9,76
4792,16,6,23.9,96
7921,16,4,23.9,77
4862,16,1,23.9,82
1051,13,0,23.9,52
11596,14,1,23.9,115
6768,14,1,23.9,56
8895,14,0,23.9,81
7948,14,2,23.9,71
19860,15,1,23.9,78
12112,15,1,23.9,64
3819,16,3,23.9,51
19072,15,1,23.9,93
3281,15,3,23.9,78
3241,15,2,23.9,55
4366,12,3,23.9,61
13490,16,4,23.9,72
8263,15,0,23.9,100
2558,14,1,23.9,110
1024,15,1,23.9,63
10409,15,1,23.9,79
2187,14,0,23.9,142
2267,15,2,23.9,61
6501,15,7,23.9,47
3508,16,1,23.9,62
17540,15,1,23.9,104
14148,16,1,23.9,61
16775,13,3,23.9,45
7442,15,2,23.9,108
4295,16,1,23.9,55
18427,13,0,23.9,82
8468,16,5,23.9,57
1565,15,5,23.9,81
2250,15,1,23.9,76
10314,16,1,23.9,127
15808,15,4,23.9,72
16756,15,2,23.9,51
16426,16,0,23.9,131
8881,14,1,23.9,73
1497,13,4,23.9,104
13096,13,1,23.9,91
3792,14,1,23.9,58
1117,14,4,23.9,61
1749,16,1,23.9,78
1392,14,0,23.9,120
9428,13,2,23.9,82
50,14,1,23.9,108
2974,16,2,23.9,68
9433,16,1,23.9,100
707,15,1,23.9,90
3774,15,1,23.9,81
1774,16,3,23.9,66
17307,16,0,23.9,67
11099,16,0,23.9,65
4581,13,1,23.9,65
17191,16,0,23.9,71
4344,16,0,23.9,82
12745,16,4,23.9,98
19222,14,0,23.9,45
10107,16,1,23.9,55
1797,16,0,23.9,93
14304,16,0,23.9,107
12741,15,1,23.9,79
14443,16,0,23.9,83
19213,15,3,23.9,85
8813,16,0,23.9,75
7546,16,2,23.9,101
2853,15,2,23.9,59
3750,15,0,23.9,79
16476,14,1,23.9,71
1634,14,2,23.9,67
13175,14,2,23.9,69
3745,14,2,23.9,84
13679,14,2,23.9,73
15545,11,0,23.9,100
857,16,0,23.9,105
9484,14,0,23.9,81
18742,14,1,23.9,67
14751,14,0,23.9,61
6937,15,0,23.9,54
4663,11,6,23.9,55
4668,10,3,23.9,137
8607,16,0,23.9,53
283,16,1,23.9,66
17038,12,2,23.9,67
3701,16,2,23.9,59
3699,16,5,23.9,73
5988,14,0,23.9,104
5531,15,1,23.9,63
14864,15,3,23.9,47
5211,16,6,23.9,79
2671,15,2,23.9,57
1312,15,1,23.9,83
9906,15,1,23.9,95
881,16,1,23.9,52
16167,15,3,23.9,68
152,14,1,23.9,116
15614,14,0,23.9,65
3099,16,0,23.9,82
14871,16,3,23.9,81
16444,16,4,23.9,62
13986,14,2,23.9,74
12460,15,0,23.9,98
11459,14,1,23.9,63
18478,15,1,23.9,130
13004,16,4,23.9,56
18316,15,0,23.9,68
12364,14,1,23.9,75
10793,16,2,23.9,87
16159,15,1,23.9,74
14334,15,1,23.9,98
5915,15,0,23.9,81
13021,16,3,23.9,57
1685,13,3,23.9,58
3654,12,1,23.9,120
14370,14,5,23.9,61
532,15,0,23.9,62
15430,14,1,23.9,55
2930,14,2,23.9,96
6867,15,3,23.9,61
11282,15,2,23.9,64
9742,15,1,23.9,83
16620,15,0,23.9,94
18033,15,0,23.9,129
16250,14,2,23.9,68
16651,14,2,23.9,91
13889,16,1,23.9,82
4599,14,6,23.9,70
8244,16,3,23.9,67
13620,16,0,23.9,83
9284,14,1,23.9,113
999,13,3,23.9,67
12023,16,2,23.9,86
8898,16,0,23.9,51
13803,16,2,23.9,65
7797,14,4,23.9,85
7406,16,0,23.9,61
2009,15,2,23.9,96
4379,15,0,23.9,77
12413,15,3,23.9,131
2011,11,2,23.9,84
19125,16,0,23.9,83
12786,14,7,23.9,43
16276,14,2,23.9,69
5371,15,5,23.9,65
19369,14,1,23.9,82
5856,16,1,23.9,64
12648,12,0,23.9,50
16134,15,2,23.9,103
3257,15,3,23.9,64
8470,14,0,24,86
3239,16,2,24,78
2358,15,2,24,83
8867,16,5,24,64
18544,15,2,24,79
15437,15,0,24,79
8017,16,6,24,73
18829,14,4,24,75
6387,15,1,24,64
5919,15,1,24,89
18501,15,2,24,77
6717,15,5,24,50
19833,15,1,24,67
6439,14,4,24,57
16266,13,3,24,55
2065,16,1,24,89
8315,15,3,24,79
19144,15,0,24,85
9992,16,0,24,76
14535,15,1,24,117
11980,12,4,24,59
17847,15,1,24,91
209,16,4,24,62
8362,15,2,24,70
17757,14,1,24,84
8296,15,1,24,96
6743,15,9,24,53
16647,13,4,24,66
15956,10,6,24,51
8309,15,3,24,89
603,14,3,24,69
5124,16,3,24,44
6435,15,2,24,87
856,15,1,24,100
13201,15,1,24,58
12068,15,1,24,71
4536,15,0,24,76
10994,16,0,24,96
3734,10,0,24,44
9678,13,0,24,82
13492,15,2,24,97
15891,15,3,24,82
1587,14,3,24,83
5996,16,3,24,64
17431,16,2,24,81
3755,16,1,24,75
8698,15,1,24,94
8484,12,1,24,84
16971,15,1,24,93
12715,14,2,24,98
10737,15,0,24,63
16639,14,0,24,73
16973,14,1,24,144
7052,16,1,24,152
8932,14,0,24,91
17742,15,4,24,93
19644,15,9,24,57
2579,15,0,24,63
14684,15,3,24,52
16116,14,1,24,82
19866,16,2,24,58
11465,14,1,24,45
439,13,1,24,87
19281,15,0,24,108
82,15,0,24,70
15592,13,2,24,77
6212,15,4,24,63
9950,12,3,24,101
13712,15,4,24,109
11423,16,0,24,95
6238,15,0,24,58
10718,16,1,24,67
16261,13,2,24,81
12996,15,0,24,77
1696,16,0,24,86
19646,13,1,24,95
19660,15,2,24,64
6150,15,2,24,55
17374,15,1,24,95
10178,15,1,24,63
19568,16,1,24,84
5138,14,3,24,67
19278,16,0,24,81
5837,15,0,24,64
16563,16,1,24,73
3481,15,1,24,95
17803,16,0,24,94
10296,14,1,24,119
2051,12,1,24,78
8528,16,0,24,71
9591,14,0,24,86
6759,15,1,24,65
2235,12,4,24,51
8509,16,0,24,62
5109,13,6,24,55
10832,14,0,24,41
13003,15,1,24,41
17680,14,1,24,87
8026,14,2,24,75
8491,13,1,24,60
6599,10,3,24,61
10530,12,4,24.1,55
5279,15,0,24.1,57
7096,14,1,24.1,85
7276,16,1,24.1,119
725,14,7,24.1,56
11462,15,1,24.1,73
4526,15,0,24.1,78
3895,12,1,24.1,70
12940,16,1,24.1,113
3891,14,1,24.1,60
12817,15,1,24.1,70
